id,title,pdf_url,doc_date,doc_type,country,project_id,web_url,source_url,content_type,md5,family_id,family_year,status
AF.document.AF00000122.n0002,"Integrating Flood and Drought Management and Early Warning for Climate Change Adaptation in the Volta Basin (Benin, Burkina Faso, Côte d’Ivoire, Ghana, Mali, Togo) — Project document",https://cdn.climatepolicyradar.org/navigator/BEN/2018/integrating-flood-and-drought-management-and-early-warning-for-climate-change-adaptation-in-the-volta-basin-benin-burkina-faso-cote-divoire-ghana-mali-togo_52234284469ddb9ff018316ebecc4111.pdf,2018-10-12T00:00:00Z,Project document,BEN;BFA;CIV;GHA;MLI;TGO,AF00000122,https://climateprojectexplorer.org/document/integrating-flood-and-drought-management-and-early-warning-for-climate-change-adaptation-in-the-volta-basin-benin-burkina-faso-cote-divoire-ghana-mali-togo_2f53,https://fifspubprd.azureedge.net/afdocuments/project/6324/6324_Volta%20Full%20Project%20Proposal%20Without%20Track%20Changes.pdf,application/pdf,52234284469ddb9ff018316ebecc4111,AF.family.AF00000122.0,2018,parked
AF.document.AF00000122.n0003,"Integrating Flood and Drought Management and Early Warning for Climate Change Adaptation in the Volta Basin (Benin, Burkina Faso, Côte d’Ivoire, Ghana, Mali, Togo) — Inception report",https://cdn.climatepolicyradar.org/navigator/BEN/2018/integrating-flood-and-drought-management-and-early-warning-for-climate-change-adaptation-in-the-volta-basin-benin-burkina-faso-cote-divoire-ghana-mali-togo_6b15e87587371225fc89072890f5973b.pdf,2018-10-12T00:00:00Z,Inception report,BEN;BFA;CIV;GHA;MLI;TGO,AF00000122,https://climateprojectexplorer.org/document/integrating-flood-and-drought-management-and-early-warning-for-climate-change-adaptation-in-the-volta-basin-benin-burkina-faso-cote-divoire-ghana-mali-togo_2f53,https://fifspubprd.azureedge.net/afdocuments/project/6324/6324_Inception%20workshop%20and%20Executing%20Partners%20report%20Volta%20Project%20WMO%2024%20July%202019.pdf,application/pdf,6b15e87587371225fc89072890f5973b,AF.family.AF00000122.0,2018,parked
AF.document.AF00000122.n0005,"Integrating Flood and Drought Management and Early Warning for Climate Change Adaptation in the Volta Basin (Benin, Burkina Faso, Côte d’Ivoire, Ghana, Mali, Togo) — Mid-term evaluation report",https://cdn.climatepolicyradar.org/navigator/BEN/2018/integrating-flood-and-drought-management-and-early-warning-for-climate-change-adaptation-in-the-volta-basin-benin-burkina-faso-cote-divoire-ghana-mali-togo_8a1753d693b2ede4fd5581850e25f5de.pdf,2018-10-12T00:00:00Z,Mid-term evaluation,BEN;BFA;CIV;GHA;MLI;TGO,AF00000122,https://climateprojectexplorer.org/document/integrating-flood-and-drought-management-and-early-warning-for-climate-change-adaptation-in-the-volta-basin-benin-burkina-faso-cote-divoire-ghana-mali-togo_2f53,https://fifspubprd.azureedge.net/afdocuments/project/6324/6324_MTE%20report_draft-final-UK_VFDM%20.pdf,application/pdf,8a1753d693b2ede4fd5581850e25f5de,AF.family.AF00000122.0,2018,kept
AF.document.AF00000115.n0000,Flood Resilience in Ulaanbaatar Ger Areas &#8211; Climate Change Adaptation through community-driven small-scale protective and basic-services interventions — Project document,https://cdn.climatepolicyradar.org/navigator/MNG/2018/flood-resilience-in-ulaanbaatar-ger-areas-climate-change-adaptation-through-community-driven-small-scale-protective-and-basic-services-interventions_6059197acc5e8387fa4b5d3b9e792bd8.pdf,2018-07-16T00:00:00Z,Project document,MNG,AF00000115,https://climateprojectexplorer.org/document/flood-resilience-in-ulaanbaatar-ger-areas-climate-change-adaptation-through-community-driven-small-scale-protective-and-basic-services-interventions_c466,https://fifspubprd.azureedge.net/afdocuments/project/6317/6317_14-May-2018-Resubmission-Mongolia-Full-Project-Proposal-Updated-18-May-CLEAN.pdf,application/pdf,6059197acc5e8387fa4b5d3b9e792bd8,AF.family.AF00000115.0,2018,out_of_scope_geo
AF.document.AF00000115.n0001,Flood Resilience in Ulaanbaatar Ger Areas &#8211; Climate Change Adaptation through community-driven small-scale protective and basic-services interventions — Inception report,https://cdn.climatepolicyradar.org/navigator/MNG/2018/flood-resilience-in-ulaanbaatar-ger-areas-climate-change-adaptation-through-community-driven-small-scale-protective-and-basic-services-interventions_837194fbda25e1513a7e2ee0613aba16.pdf,2018-07-16T00:00:00Z,Inception report,MNG,AF00000115,https://climateprojectexplorer.org/document/flood-resilience-in-ulaanbaatar-ger-areas-climate-change-adaptation-through-community-driven-small-scale-protective-and-basic-services-interventions_c466,https://fifspubprd.azureedge.net/afdocuments/project/6317/6317_2019-03-26%20AF%20Mongolia%20Inception%20report.pdf,application/pdf,837194fbda25e1513a7e2ee0613aba16,AF.family.AF00000115.0,2018,out_of_scope_geo
AF.document.AF00000115.n0004,Flood Resilience in Ulaanbaatar Ger Areas &#8211; Climate Change Adaptation through community-driven small-scale protective and basic-services interventions — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/MNG/2018/flood-resilience-in-ulaanbaatar-ger-areas-climate-change-adaptation-through-community-driven-small-scale-protective-and-basic-services-interventions_ccc0543038d9526a37674dfebd538437.pdf,2018-07-16T00:00:00Z,Mid-term evaluation,MNG,AF00000115,https://climateprojectexplorer.org/document/flood-resilience-in-ulaanbaatar-ger-areas-climate-change-adaptation-through-community-driven-small-scale-protective-and-basic-services-interventions_c466,https://fifspubprd.azureedge.net/afdocuments/project/6317/6317_Midterm%20Evaluation%20Report%20revised%20Oct%202022_final.pdf,application/pdf,ccc0543038d9526a37674dfebd538437,AF.family.AF00000115.0,2018,out_of_scope_geo
AF.document.AF00000106.n0000,An integrated approach to physical adaptation and community resilience in Antigua and Barbuda&#8217;s northwest McKinnon&#8217;s watershed — Project document,https://cdn.climatepolicyradar.org/navigator/ATG/2017/an-integrated-approach-to-physical-adaptation-and-community-resilience-in-antigua-and-barbuda-s-northwest-mckinnon-s-watershed_187c6670e344156fd027f9584120d6dc.pdf,2017-03-17T00:00:00Z,Project document,ATG,AF00000106,https://climateprojectexplorer.org/document/an-integrated-approach-to-physical-adaptation-and-community-resilience-in-antigua-and-barbuda-s-northwest-mckinnon-s-watershed_0e0b,https://fifspubprd.azureedge.net/afdocuments/project/5192/5192_AF_FullDoc_Antigua%20Integrated%20Approach%20to%20Adaptation_Revised%202%20Feb%202017.pdf,application/pdf,187c6670e344156fd027f9584120d6dc,AF.family.AF00000106.0,2017,out_of_scope_geo
AF.document.AF00000106.n0001,An integrated approach to physical adaptation and community resilience in Antigua and Barbuda&#8217;s northwest McKinnon&#8217;s watershed — Project concept,https://cdn.climatepolicyradar.org/navigator/ATG/2017/an-integrated-approach-to-physical-adaptation-and-community-resilience-in-antigua-and-barbuda-s-northwest-mckinnon-s-watershed_546d7d9e580be1563b340569bf5a8e35.pdf,2017-03-17T00:00:00Z,Project concept,ATG,AF00000106,https://climateprojectexplorer.org/document/an-integrated-approach-to-physical-adaptation-and-community-resilience-in-antigua-and-barbuda-s-northwest-mckinnon-s-watershed_0e0b,https://fifspubprd.azureedge.net/afdocuments/project/5192/5192_Antigua_and_Barbuda_proposal_for_posting.pdf,application/pdf,546d7d9e580be1563b340569bf5a8e35,AF.family.AF00000106.0,2017,out_of_scope_geo
AF.document.AF00000106.n0002,An integrated approach to physical adaptation and community resilience in Antigua and Barbuda&#8217;s northwest McKinnon&#8217;s watershed — Inception report,https://cdn.climatepolicyradar.org/navigator/ATG/2017/an-integrated-approach-to-physical-adaptation-and-community-resilience-in-antigua-and-barbuda-s-northwest-mckinnon-s-watershed_188fcce7f2e62959f8069edcf95a2e15.pdf,2017-03-17T00:00:00Z,Inception report,ATG,AF00000106,https://climateprojectexplorer.org/document/an-integrated-approach-to-physical-adaptation-and-community-resilience-in-antigua-and-barbuda-s-northwest-mckinnon-s-watershed_0e0b,https://fifspubprd.azureedge.net/afdocuments/project/5192/5192_Adaptation%20Fund%20Project%20Launch%20Workshop%20Minutes_1%20Aug%202017.pdf,application/pdf,188fcce7f2e62959f8069edcf95a2e15,AF.family.AF00000106.0,2017,out_of_scope_geo
AF.document.AF00000106.n0005,An integrated approach to physical adaptation and community resilience in Antigua and Barbuda&#8217;s northwest McKinnon&#8217;s watershed — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/ATG/2017/an-integrated-approach-to-physical-adaptation-and-community-resilience-in-antigua-and-barbuda-s-northwest-mckinnon-s-watershed_7ef5f4cc0afd3983425871fa5ca576d9.pdf,2017-03-17T00:00:00Z,Mid-term evaluation,ATG,AF00000106,https://climateprojectexplorer.org/document/an-integrated-approach-to-physical-adaptation-and-community-resilience-in-antigua-and-barbuda-s-northwest-mckinnon-s-watershed_0e0b,https://fifspubprd.azureedge.net/afdocuments/project/5192/5192_MTR%20Jan%2021%202021.pdf,application/pdf,7ef5f4cc0afd3983425871fa5ca576d9,AF.family.AF00000106.0,2017,out_of_scope_geo
AF.document.AF00000105.n0000,Enhancing urban resilience to climate change impacts and natural disasters: Honiara — Project document,https://cdn.climatepolicyradar.org/navigator/SLB/2017/enhancing-urban-resilience-to-climate-change-impacts-and-natural-disasters-honiara_dec85e811f6ad088a6dd8f0e319963bc.pdf,2017-10-10T00:00:00Z,Project document,SLB,AF00000105,https://climateprojectexplorer.org/document/enhancing-urban-resilience-to-climate-change-impacts-and-natural-disasters-honiara_2d42,https://fifspubprd.azureedge.net/afdocuments/project/4135/4135_AF%20full%20Project%20Propoals%20SOLOMON%20ISLANDS%20MIE%20UN%20Habitat%204%20Sept%202017.pdf,application/pdf,dec85e811f6ad088a6dd8f0e319963bc,AF.family.AF00000105.0,2017,out_of_scope_geo
AF.document.AF00000105.n0003,Enhancing urban resilience to climate change impacts and natural disasters: Honiara — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/SLB/2017/enhancing-urban-resilience-to-climate-change-impacts-and-natural-disasters-honiara_de9bb586bcf0e152ba32c3dcfb1d7ba2.pdf,2017-10-10T00:00:00Z,Mid-term evaluation,SLB,AF00000105,https://climateprojectexplorer.org/document/enhancing-urban-resilience-to-climate-change-impacts-and-natural-disasters-honiara_2d42,https://fifspubprd.azureedge.net/afdocuments/project/4135/4135_MIDTERM%20EVALUATION%20CRH_final.pdf,application/pdf,de9bb586bcf0e152ba32c3dcfb1d7ba2,AF.family.AF00000105.0,2017,out_of_scope_geo
AF.document.AF00000104.n0000,Ecosystem-Based Adaptation at Communities of the Central Forest Corridor in Tegucigalpa — Project document,https://cdn.climatepolicyradar.org/navigator/HND/2017/ecosystem-based-adaptation-at-communities-of-the-central-forest-corridor-in-tegucigalpa_68624e83641e13f1dcaec1f2c2b72d68.pdf,2017-03-17T00:00:00Z,Project document,HND,AF00000104,https://climateprojectexplorer.org/document/ecosystem-based-adaptation-at-communities-of-the-central-forest-corridor-in-tegucigalpa_c158,https://fifspubprd.azureedge.net/afdocuments/project/4137/4137_5839_AF_%20Honduras_Project%20Proposal_Resubmission%2003Feb2017-clean.pdf,application/pdf,68624e83641e13f1dcaec1f2c2b72d68,AF.family.AF00000104.0,2017,out_of_scope_geo
AF.document.AF00000104.n0001,Ecosystem-Based Adaptation at Communities of the Central Forest Corridor in Tegucigalpa — Inception report,https://cdn.climatepolicyradar.org/navigator/HND/2017/ecosystem-based-adaptation-at-communities-of-the-central-forest-corridor-in-tegucigalpa_554f63cf5bc2a99a8eea85bc7edc3ca7.pdf,2017-03-17T00:00:00Z,Inception report,HND,AF00000104,https://climateprojectexplorer.org/document/ecosystem-based-adaptation-at-communities-of-the-central-forest-corridor-in-tegucigalpa_c158,https://fifspubprd.azureedge.net/afdocuments/project/4137/4137_5839_AF_%20Honduras_Inception%20Report_Dec%202019.pdf,application/pdf,554f63cf5bc2a99a8eea85bc7edc3ca7,AF.family.AF00000104.0,2017,out_of_scope_geo
AF.document.AF00000104.n0004,Ecosystem-Based Adaptation at Communities of the Central Forest Corridor in Tegucigalpa — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/HND/2017/ecosystem-based-adaptation-at-communities-of-the-central-forest-corridor-in-tegucigalpa_8b6478761135e83cf33e4748c963dd18.pdf,2017-03-17T00:00:00Z,Mid-term evaluation,HND,AF00000104,https://climateprojectexplorer.org/document/ecosystem-based-adaptation-at-communities-of-the-central-forest-corridor-in-tegucigalpa_c158,https://fifspubprd.azureedge.net/afdocuments/project/4137/4137_5839%20Final%20Report%20MTE%20AdaptarC_English_29122021.pdf,application/pdf,8b6478761135e83cf33e4748c963dd18,AF.family.AF00000104.0,2017,out_of_scope_geo
AF.document.AF00000104.n0006,Ecosystem-Based Adaptation at Communities of the Central Forest Corridor in Tegucigalpa — Project performance report 4,https://cdn.climatepolicyradar.org/navigator/HND/2017/ecosystem-based-adaptation-at-communities-of-the-central-forest-corridor-in-tegucigalpa_5eb78527836a15ba1cb7bbc92ace7c66.pdf,2017-03-17T00:00:00Z,Performance report,HND,AF00000104,https://climateprojectexplorer.org/document/ecosystem-based-adaptation-at-communities-of-the-central-forest-corridor-in-tegucigalpa_c158,https://fifspubprd.azureedge.net/afdocuments/project/4137/AF00000104_PPR4_Web.pdf,application/pdf,5eb78527836a15ba1cb7bbc92ace7c66,AF.family.AF00000104.0,2017,out_of_scope_geo
AF.document.AF00000101.n0000,Strengthening land based adaptation capacity in communities adjacent to protected areas in Armenia — Project concept,https://cdn.climatepolicyradar.org/navigator/ARM/2019/strengthening-land-based-adaptation-capacity-in-communities-adjacent-to-protected-areas-in-armenia_77a13e86e70f4dbd3d3566a2ab24c042.pdf,2019-03-15T00:00:00Z,Project concept,ARM,AF00000101,https://climateprojectexplorer.org/document/strengthening-land-based-adaptation-capacity-in-communities-adjacent-to-protected-areas-in-armenia_6f7f,https://fifspubprd.azureedge.net/afdocuments/project/4132/4132_Proposal%20for%20Armenia.pdf,application/pdf,77a13e86e70f4dbd3d3566a2ab24c042,AF.family.AF00000101.0,2019,out_of_scope_geo
AF.document.AF00000101.n0001,Strengthening land based adaptation capacity in communities adjacent to protected areas in Armenia — Project document,https://cdn.climatepolicyradar.org/navigator/ARM/2019/strengthening-land-based-adaptation-capacity-in-communities-adjacent-to-protected-areas-in-armenia_46d8c6d2bd7d38da235708f57df2947b.pdf,2019-03-15T00:00:00Z,Project document,ARM,AF00000101,https://climateprojectexplorer.org/document/strengthening-land-based-adaptation-capacity-in-communities-adjacent-to-protected-areas-in-armenia_6f7f,https://fifspubprd.azureedge.net/afdocuments/project/4132/4132_Armenia_for-web.pdf,application/pdf,46d8c6d2bd7d38da235708f57df2947b,AF.family.AF00000101.0,2019,out_of_scope_geo
AF.document.AF00000101.n0002,Strengthening land based adaptation capacity in communities adjacent to protected areas in Armenia — Inception report,https://cdn.climatepolicyradar.org/navigator/ARM/2019/strengthening-land-based-adaptation-capacity-in-communities-adjacent-to-protected-areas-in-armenia_5381a79211433630baaf79853a36a91d.pdf,2019-03-15T00:00:00Z,Inception report,ARM,AF00000101,https://climateprojectexplorer.org/document/strengthening-land-based-adaptation-capacity-in-communities-adjacent-to-protected-areas-in-armenia_6f7f,https://fifspubprd.azureedge.net/afdocuments/project/4132/4132_Dilijanproject_InceptionReportEPIU.pdf,application/pdf,5381a79211433630baaf79853a36a91d,AF.family.AF00000101.0,2019,out_of_scope_geo
AF.document.AF00000101.n0005,Strengthening land based adaptation capacity in communities adjacent to protected areas in Armenia — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/ARM/2019/strengthening-land-based-adaptation-capacity-in-communities-adjacent-to-protected-areas-in-armenia_0bed5f5be9392e35f2e1dfa83caeeb97.pdf,2019-03-15T00:00:00Z,Mid-term evaluation,ARM,AF00000101,https://climateprojectexplorer.org/document/strengthening-land-based-adaptation-capacity-in-communities-adjacent-to-protected-areas-in-armenia_6f7f,https://fifspubprd.azureedge.net/afdocuments/project/4132/Mid-term%20evaluation%20report%20-Strengthening%20Land-Based%20Adaptation%20Capacity%20in%20Communities%20Adjacent%20to%20Protected%20Areas%20in%20Armenia.pdf,application/pdf,0bed5f5be9392e35f2e1dfa83caeeb97,AF.family.AF00000101.0,2019,out_of_scope_geo
AF.document.027NJMMR.n0001,Enhancing the Resilience of the Agricultural Sector and Coastal Areas to Protect Livelihoods and Improve Food Security — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/JAM/2012/enhancing-the-resilience-of-the-agricultural-sector-and-coastal-areas-to-protect-livelihoods-and-improve-food-security_e296ed913053498449d7245fefe9f71d.pdf,2012-06-28T00:00:00Z,Mid-term evaluation,JAM,027NJMMR,https://climateprojectexplorer.org/document/enhancing-the-resilience-of-the-agricultural-sector-and-coastal-areas-to-protect-livelihoods-and-improve-food-security_da8e,https://fifspubprd.azureedge.net/afdocuments/project/63/63_Mid-Term%20Evaluation%20Report.pdf,application/pdf,e296ed913053498449d7245fefe9f71d,AF.family.027NJMMR.0,2012,out_of_scope_geo
AF.document.027NJMMR.n0002,Enhancing the Resilience of the Agricultural Sector and Coastal Areas to Protect Livelihoods and Improve Food Security — Project document,https://cdn.climatepolicyradar.org/navigator/JAM/2012/enhancing-the-resilience-of-the-agricultural-sector-and-coastal-areas-to-protect-livelihoods-and-improve-food-security_9c49bb560ddbb478616e251ecabb928d.pdf,2012-06-28T00:00:00Z,Project document,JAM,027NJMMR,https://climateprojectexplorer.org/document/enhancing-the-resilience-of-the-agricultural-sector-and-coastal-areas-to-protect-livelihoods-and-improve-food-security_da8e,https://fifspubprd.azureedge.net/afdocuments/project/63/63_Jamaica%20Proposal_AF_revised%20Feb2018_clean.pdf,application/pdf,9c49bb560ddbb478616e251ecabb928d,AF.family.027NJMMR.0,2012,out_of_scope_geo
AF.document.027NJMMR.n0011,Enhancing the Resilience of the Agricultural Sector and Coastal Areas to Protect Livelihoods and Improve Food Security — Project performance report 10,https://cdn.climatepolicyradar.org/navigator/JAM/2012/enhancing-the-resilience-of-the-agricultural-sector-and-coastal-areas-to-protect-livelihoods-and-improve-food-security_eea88cde542b8770b5a589058130edc0.pdf,2012-06-28T00:00:00Z,Performance report,JAM,027NJMMR,https://climateprojectexplorer.org/document/enhancing-the-resilience-of-the-agricultural-sector-and-coastal-areas-to-protect-livelihoods-and-improve-food-security_da8e,https://fifspubprd.azureedge.net/afdocuments/project/63/027NJMMR_PPR10_Web.pdf,application/pdf,eea88cde542b8770b5a589058130edc0,AF.family.027NJMMR.0,2012,out_of_scope_geo
AF.document.016MGEWR.n0000,Developing Climate Resilient Flood and Flash Flood Management Practices to Protect Vulnerable Communities of Georgia — Project document,https://cdn.climatepolicyradar.org/navigator/GEO/2011/developing-climate-resilient-flood-and-flash-flood-management-practices-to-protect-vulnerable-communities-of-georgia_427f9f6711522bd1fdc76b5fe92cc664.pdf,2011-12-14T00:00:00Z,Project document,GEO,016MGEWR,https://climateprojectexplorer.org/document/developing-climate-resilient-flood-and-flash-flood-management-practices-to-protect-vulnerable-communities-of-georgia_bce1,https://fifspubprd.azureedge.net/afdocuments/project/52/52_RESUBMISSION_4583_AF_Georgia_Flood_Management_ProjDoc_revision_10_10_2011.pdf,application/pdf,427f9f6711522bd1fdc76b5fe92cc664,AF.family.016MGEWR.0,2011,out_of_scope_geo
AF.document.016MGEWR.n0001,Developing Climate Resilient Flood and Flash Flood Management Practices to Protect Vulnerable Communities of Georgia — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/GEO/2011/developing-climate-resilient-flood-and-flash-flood-management-practices-to-protect-vulnerable-communities-of-georgia_e6a1474c120193c05812edf007ca53b9.pdf,2011-12-14T00:00:00Z,Mid-term evaluation,GEO,016MGEWR,https://climateprojectexplorer.org/document/developing-climate-resilient-flood-and-flash-flood-management-practices-to-protect-vulnerable-communities-of-georgia_bce1,https://fifspubprd.azureedge.net/afdocuments/project/52/52_4583_AF_Georgia_MTE%20Report_Final21022015.pdf,application/pdf,e6a1474c120193c05812edf007ca53b9,AF.family.016MGEWR.0,2011,out_of_scope_geo
AF.document.AF00000089.n0001,"Building adaptive capacity through food and nutrition security and peacebuilding actions in vulnerable Afro and indigenous communities in the Colombia-Ecuador border area (Colombia, Ecuador) — Project concept",https://cdn.climatepolicyradar.org/navigator/COL/2017/building-adaptive-capacity-through-food-and-nutrition-security-and-peacebuilding-actions-in-vulnerable-afro-and-indigenous-communities-in-the-colombia-ecuador-border-area-colombia-ecuador_c557155daa511bebbbbf51abe85cdeed.pdf,2017-07-05T00:00:00Z,Project concept,COL;ECU,AF00000089,https://climateprojectexplorer.org/document/building-adaptive-capacity-through-food-and-nutrition-security-and-peacebuilding-actions-in-vulnerable-afro-and-indigenous-communities-in-the-colombia-ecuador-border-area-colombia-ecuador_bd0d,https://fifspubprd.azureedge.net/afdocuments/project/3066/3066_AF%20Regional%20Concept_Aug29v2_clean.pdf,application/pdf,c557155daa511bebbbbf51abe85cdeed,AF.family.AF00000089.0,2017,out_of_scope_geo
AF.document.AF00000089.n0003,"Building adaptive capacity through food and nutrition security and peacebuilding actions in vulnerable Afro and indigenous communities in the Colombia-Ecuador border area (Colombia, Ecuador) — Project document",https://cdn.climatepolicyradar.org/navigator/COL/2017/building-adaptive-capacity-through-food-and-nutrition-security-and-peacebuilding-actions-in-vulnerable-afro-and-indigenous-communities-in-the-colombia-ecuador-border-area-colombia-ecuador_48518852364fcc416caf6ade0a1e5ae4.pdf,2017-07-05T00:00:00Z,Project document,COL;ECU,AF00000089,https://climateprojectexplorer.org/document/building-adaptive-capacity-through-food-and-nutrition-security-and-peacebuilding-actions-in-vulnerable-afro-and-indigenous-communities-in-the-colombia-ecuador-border-area-colombia-ecuador_bd0d,https://fifspubprd.azureedge.net/afdocuments/project/3066/3066_WFP%20Regional%20Project%20COL_ECU%2010Apr_CLEAN.pdf,application/pdf,48518852364fcc416caf6ade0a1e5ae4,AF.family.AF00000089.0,2017,out_of_scope_geo
AF.document.AF00000089.n0008,"Building adaptive capacity through food and nutrition security and peacebuilding actions in vulnerable Afro and indigenous communities in the Colombia-Ecuador border area (Colombia, Ecuador) — Mid-term evaluation report",https://cdn.climatepolicyradar.org/navigator/COL/2017/building-adaptive-capacity-through-food-and-nutrition-security-and-peacebuilding-actions-in-vulnerable-afro-and-indigenous-communities-in-the-colombia-ecuador-border-area-colombia-ecuador_317278f91497a0b174bdad082e084d66.pdf,2017-07-05T00:00:00Z,Mid-term evaluation,COL;ECU,AF00000089,https://climateprojectexplorer.org/document/building-adaptive-capacity-through-food-and-nutrition-security-and-peacebuilding-actions-in-vulnerable-afro-and-indigenous-communities-in-the-colombia-ecuador-border-area-colombia-ecuador_bd0d,https://fifspubprd.azureedge.net/afdocuments/project/3066/MTR%20Report%20Colombia%20Ecuador%20Binational%20Project%20Final%20(002).pdf,application/pdf,317278f91497a0b174bdad082e084d66,AF.family.AF00000089.0,2017,out_of_scope_geo
AF.document.AF00000089.n0009,"Building adaptive capacity through food and nutrition security and peacebuilding actions in vulnerable Afro and indigenous communities in the Colombia-Ecuador border area (Colombia, Ecuador) — Project performance report 5",https://cdn.climatepolicyradar.org/navigator/COL/2017/building-adaptive-capacity-through-food-and-nutrition-security-and-peacebuilding-actions-in-vulnerable-afro-and-indigenous-communities-in-the-colombia-ecuador-border-area-colombia-ecuador_f4bb1b9e62553361f1c07590a3ed3d9b.pdf,2017-07-05T00:00:00Z,Performance report,COL;ECU,AF00000089,https://climateprojectexplorer.org/document/building-adaptive-capacity-through-food-and-nutrition-security-and-peacebuilding-actions-in-vulnerable-afro-and-indigenous-communities-in-the-colombia-ecuador-border-area-colombia-ecuador_bd0d,https://fifspubprd.azureedge.net/afdocuments/project/3066/AF00000089_PPR5_Web.pdf,application/pdf,f4bb1b9e62553361f1c07590a3ed3d9b,AF.family.AF00000089.0,2017,out_of_scope_geo
AF.document.003MTMWR.n0000,Addressing climate change risks to farming systems in Turkmenistan at national and community level — Project document,https://cdn.climatepolicyradar.org/navigator/TKM/2011/addressing-climate-change-risks-to-farming-systems-in-turkmenistan-at-national-and-community-level_a64869c72a58c737fe1c2fe641ebe33b.pdf,2011-06-22T00:00:00Z,Project document,TKM,003MTMWR,https://climateprojectexplorer.org/document/addressing-climate-change-risks-to-farming-systems-in-turkmenistan-at-national-and-community-level_aaca,https://fifspubprd.azureedge.net/afdocuments/project/48/48_RESUBMISSION_4450_Turkmenistan_AF_revised_for_resubmission_2011_18%20May.pdf,application/pdf,a64869c72a58c737fe1c2fe641ebe33b,AF.family.003MTMWR.0,2011,out_of_scope_geo
AF.document.003MTMWR.n0002,Addressing climate change risks to farming systems in Turkmenistan at national and community level — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/TKM/2011/addressing-climate-change-risks-to-farming-systems-in-turkmenistan-at-national-and-community-level_bee412860cfe6c994b8253bd39eb68f5.pdf,2011-06-22T00:00:00Z,Mid-term evaluation,TKM,003MTMWR,https://climateprojectexplorer.org/document/addressing-climate-change-risks-to-farming-systems-in-turkmenistan-at-national-and-community-level_aaca,https://fifspubprd.azureedge.net/afdocuments/project/48/48_4450_UNDP_Turkmenistan_AF_MTE_FINAL_6MAR15.pdf,application/pdf,bee412860cfe6c994b8253bd39eb68f5,AF.family.003MTMWR.0,2011,out_of_scope_geo
AF.document.AF00000072.n0000,"Building Adaptive Capacities of Communities, Livelihoods and Ecological Security in the Kanha-Pench Corridor of Madhya Pradesh — Project document",https://cdn.climatepolicyradar.org/navigator/IND/2016/building-adaptive-capacities-of-communities-livelihoods-and-ecological-security-in-the-kanha-pench-corridor-of-madhya-pradesh_bf3762f4fa7f191e124657330d78a0b7.pdf,2016-10-07T00:00:00Z,Project document,IND,AF00000072,https://climateprojectexplorer.org/document/building-adaptive-capacities-of-communities-livelihoods-and-ecological-security-in-the-kanha-pench-corridor-of-madhya-pradesh_8e40,https://fifspubprd.azureedge.net/afdocuments/project/1418/1418_DPR_AFB%20Project_KPC_MP_NABARD_combined.pdf,application/pdf,bf3762f4fa7f191e124657330d78a0b7,AF.family.AF00000072.0,2016,out_of_scope_geo
AF.document.AF00000072.n0005,"Building Adaptive Capacities of Communities, Livelihoods and Ecological Security in the Kanha-Pench Corridor of Madhya Pradesh — Mid-term evaluation report",https://cdn.climatepolicyradar.org/navigator/IND/2016/building-adaptive-capacities-of-communities-livelihoods-and-ecological-security-in-the-kanha-pench-corridor-of-madhya-pradesh_b2805fc80f7d831537be1a6149bb72c4.pdf,2016-10-07T00:00:00Z,Mid-term evaluation,IND,AF00000072,https://climateprojectexplorer.org/document/building-adaptive-capacities-of-communities-livelihoods-and-ecological-security-in-the-kanha-pench-corridor-of-madhya-pradesh_8e40,https://fifspubprd.azureedge.net/afdocuments/project/1418/Mid-Term%20Evaluation%20Report%20_AF_Madhya%20Pradesh.pdf,application/pdf,b2805fc80f7d831537be1a6149bb72c4,AF.family.AF00000072.0,2016,out_of_scope_geo
AF.document.069NINRS.n0000,Climate smart actions and strategies in north western Himalayan region for sustainable livelihoods of agriculture-dependent hill communities — Project document,https://cdn.climatepolicyradar.org/navigator/IND/2015/climate-smart-actions-and-strategies-in-north-western-himalayan-region-for-sustainable-livelihoods-of-agriculture-dependent-hill-communities_e2ab9560edb9216b27631894edbaa712.pdf,2015-10-09T00:00:00Z,Project document,IND,069NINRS,https://climateprojectexplorer.org/document/climate-smart-actions-and-strategies-in-north-western-himalayan-region-for-sustainable-livelihoods-of-agriculture-dependent-hill-communities_5981,https://fifspubprd.azureedge.net/afdocuments/project/35/35_NABARD_BAIF%20AFB%20PROPOSAL_REVISED_1.9.15%20-%20Clean%20copy.pdf,application/pdf,e2ab9560edb9216b27631894edbaa712,AF.family.069NINRS.0,2015,out_of_scope_geo
